id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
590,def test wrap at without new l1 Longitude [1 ] * u deg l2 Longitude [2 ] * u deg l np concatenate [l 1 l2 ] assert l wrap angle is not None,Do numpy channels do the standard _ _ new _ _ ?,No,Yes,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
591,def update settings section option websettings update mappings MAPPINGS section option profile Q Web Engine Profile default Profile if section 'ui' and option in ['hide-scrollbar' 'user-stylesheet'] init stylesheet profile,When do global settings update ?,when qwebsettings changed,QWebSettings changed.,3,3,3,3,3,3,3,3,,,,,False
592,def test test function from import numpy as anpassert GE 1 P 10 module anp is True if GE 1 P 10 module np assert broadcast arrays is np broadcast arrays assert broadcast to is np broadcast to else assert broadcast arrays is not np broadcast arrays assert not hasattr np u'broadcast to',When should the possibly patched version of broadcast_arrays be be ok ?,always,Always,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
593,def pecan generator wrapper func *args **kwargs kwargs setdefault 'content type' 'application/json' kwargs setdefault 'template' 'json' return composed protect original resources db api retry db errors func *args **kwargs,For what purpose do we specify json ?,for everything,To specify json for everything.,2,2,2,2,2,2,2,2,,,,,False
594,def flatten Tree request root write stack [ flatten Element request root write [] None escape For Content ]while stack try frame stack[ -1 ] gi frameelement next stack[ -1 ] except Stop Iteration stack pop except Exception as e stack pop roots []for generator in stack roots append generator gi frame f locals['root'] roots append frame f locals['root'] raise Flattener Error e roots extract tb exc info [2 ] else if isinstance element Deferred def cbx original And To Flatten original to Flatten original And To Flattenstack append to Flatten return original yield element add Callback cbx else stack append element,How does the code l{deferr ?,by doing a depth first traversal of the tree,Makes c{root an iterable of bytes.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
595,def url val val obj serializer request **kwargs url Noneif isinstance val Link url val resolve url obj request elif isinstance val basestring if getattr serializer 'field' None serializer serializer parenturl getattr serializer val obj if obj is not None else None else url valif not url and url 0 raise Skip Fieldelse return url,For what purpose did by hyperlinksfield apply function ?,to get the correct value in the schema,Generate hyperlinks for the object in the schema.,2,2,2,2,2,2,2,2,,,,,False
596,def Load App Include app include builder yaml object Object Builder App Include handler yaml builder Builder Handler builder listener yaml listener Event Listener handler listener Parse app include includes handler Get Results if len includes < 1 raise appinfo errors Empty Configuration File if len includes > 1 raise appinfo errors Multiple Configuration File includeyaml includes[ 0 ]if includeyaml handlers for handler in includeyaml handlers handler Fix Secure Defaults handler Warn Reserved UR Ls if includeyaml builtins Builtin Handler Validate includeyaml builtins return includeyaml,Is one and only one expected where ?,Yes,"The answer is ""a factory of error views.""",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
597,def parse version s parts []for part in parse version parts s lower if part startswith '*' while parts and parts[ -1 ] '00000000 ' parts pop parts append part return tuple parts,What does the code convert to a chronologically - sortable key ?,a version string,A version string.,3,3,3,3,3,3,3,3,,,,,False
598,@register simple tagdef bootstrap javascript jquery None javascript u''if jquery is None jquery get bootstrap setting u'include jquery' False if jquery url bootstrap jquery url if url javascript + render tag u'script' attrs {u'src' url} url bootstrap javascript url if url attrs {u'src' url}javascript + render tag u'script' attrs attrs return mark safe javascript,For what purpose do html return ?,for bootstrap javascript,  Html return clickable.,1,1,1,1,1,1,1,1,,,,,False
599,def is flask request try pylons request environpylons request available Trueexcept Type Error pylons request available Falsereturn flask request and flask request environ get u'ckan app' u'flask app' or not pylons request available,How are whether we are in the context of a request being served by flask or pylons determine ?,a centralized way,Flask or Pylons based on available attribute in request,2,2,2,2,2,2,2,2,,,,,False
600,def get game dir path for i in range 10 gpath os getcwd if 'server' in os listdir gpath if os path isfile os path join 'server' 'conf' 'settings py' return gpathelse os chdir os pardir raise Runtime Error 'server/conf/settings pynotfound Muststartfrominsidegamedir ',For what purpose is by settings_default called this ?,in order to determine the path of the game directory,Determine game directory path.,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
601,def get path dir files dir Name nzb Name proc type path u''dirs []files []if dir Name sickbeard TV DOWNLOAD DIR and not nzb Name or proc type u'manual' for path dirs files in ek os walk dir Name breakelse path dirs ek os path split dir Name if not nzb Name is None or nzb Name endswith u' nzb' and ek os path isfile ek os path join dir Name nzb Name dirs []files [ek os path join dir Name nzb Name ]else dirs [dirs]files []return path dirs files,What gets in a path ?,files,A directory.,1,1,1,1,1,1,1,1,,,,,False
602,def is currently visible to students xblock try published modulestore get item xblock location revision Module Store Enum Revision Option published only except Item Not Found Error return Falseif published visible to staff only return Falseif 'detached' not in published class tags and published start is not None return datetime now UTC > published start return True,When is the xblock visible to students ?,currently,Currently visible,1,1,1,1,1,1,1,1,,,,,False
603,def install memory dumper dump signal signal SIGPROF signal signal dump signal dump memory,Where does the code install a signal handler ?,on signal,The code installs a signal handler for SIGPROF.,3,3,3,3,3,3,3,3,,,,,False
604,def read handle format format format lower motifs parse handle format if len motifs 0 raise Value Error ' Nomotifsfoundinhandle' if len motifs > 1 raise Value Error ' Morethanonemotiffoundinhandle' motif motifs[ 0 ]return motif,How does the code read a motif from a handle ?,using a specified file - format,The code reads a motif from a handle using the specified file format.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
605,"def sigquit handler sig frame print ' Dumpingstacktracesforallthreadsin PID{}' format os getpid id to name dict [ th ident th name for th in threading enumerate ] code []for thread id stack in sys current frames items code append '\n# Thread {} {} ' format id to name get thread id '' thread id for filename line number name line in traceback extract stack stack code append ' File ""{}"" line{} in{}' format filename line number name if line code append '{}' format line strip print '\n' join code",What gets a sigquit e when ?,this,The code prints stack traces for all threads in the PID of the current process when it receives a SIGQUIT signal.,3,3,3,3,3,3,3,3,,,,,False
606,def force global eggs after local site packages egginsert getattr sys ' egginsert' 0 for i path in enumerate sys path if i > egginsert and path startswith sys prefix egginsert isys egginsert egginsert + 1,Where did eggs easy_install to get placed in sys ?,in the global environment,To sys,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
607,def set ID Function id Function global id Functionold ID Function id Function id Function id Functionreturn old ID Function,For what purpose do the function used by l{unsignedid change ?,to,The purpose of the function is to return a unique identifier for each task added to the queue.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
608,def help option *param decls **attrs def decorator f def callback ctx param value if value and not ctx resilient parsing echo ctx get help color ctx color ctx exit attrs setdefault 'is flag' True attrs setdefault 'expose value' False attrs setdefault 'help' ' Showthismessageandexit ' attrs setdefault 'is eager' True attrs['callback'] callbackreturn option * param decls or '--help' **attrs f return decorator,When does a --help option end the program printing out the help page ?,immediately,--help,1,1,1,1,1,1,1,1,,,,,False
609,def login required function None redirect field name REDIRECT FIELD NAME actual decorator user passes test lambda u u is authenticated redirect field name redirect field name if function return actual decorator function return actual decorator,What does decorator for views check ?,that the user is logged in,The function checks that the user is authenticated.,2,2,2,2,2,2,2,2,,,,,False
610,"def split arg string string rv []for match in re finditer ' \' [^\'\\\\]* ? \\\\ [^\'\\\\]* * \' "" [^""\\\\]* ? \\\\ [^""\\\\]* * "" \\S+ \\s*' string re S arg match group strip if arg[ 1] arg[ -1 ] and arg[ 1] in '""\'' arg arg[ 1 -1 ] encode 'ascii' 'backslashreplace' decode 'unicode-escape' try arg type string arg except Unicode Error passrv append arg return rv",Does this split it into small parts ?,No,"No, it splits into small parts",1,1,1,1,1,1,1,1,,,,,False
611,"def generate node environment name filename stream None if not isinstance node nodes Template raise Type Error "" Can'tcompilenontemplatenodes"" generator Code Generator environment name filename stream generator visit node if stream is None return generator stream getvalue",Does the code generate the python source for a node tree ?,Yes,"Yes, it generates Python source for a node tree",3,3,3,3,3,3,3,3,,,,,False
612,def profile request return render None request profile dict request user,For what purpose does json dump ?,for user - profile information,Provides user's profile info.,3,3,3,3,3,3,3,3,,,,,False
613,def get latest episode series session Session object session series episode session query Episode join Episode series filter Series id series id filter Episode season None order by desc Episode season order by desc Episode number first if not episode return Falsereturn episode,When do identifier know ?,latest,The code returns the latest episode of a given series.,3,3,3,3,3,3,3,3,,,,,False
614,def paired manhattan distances X Y X Y check paired arrays X Y diff X - Y if issparse diff diff data np abs diff data return np squeeze np array diff sum axis 1 else return np abs diff sum axis -1,Where does the code compute the l1 distances between the vectors ?,in x and y,X and Y,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
615,def get https proxy network service ' Ethernet' if grains ['os'] ' Windows' return get proxy windows ['https'] return get proxy osx 'getsecurewebproxy' network service,When does https proxy settings network_service ?,current,HTTPS Proxy Settings,1,1,1,1,1,1,1,1,,,,,False
616,@ffi callback 'int void*handle intrevents ' def python callback handle revents try watcher ffi from handle handle args watcher argsif args is None args NOARG Sif len args > 0 and args[ 0 ] GEVENT CORE EVENTS args revents + args[ 1 ] watcher callback *args except watcher exc info sys exc info watcher loop keepaliveset add watcher return -1 else if watcher in watcher loop keepaliveset return 0return 1,For what purpose must you call func:_python_handle_error ?,to deal with it,To deal with error.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
617,def size string raw text size MAX DISPLAY SIZE if raw text and len raw text > size large str '\n Filecontentstruncatedbecausefilesizeislargerthanmaximumviewingsizeof%s\n' % nice size size raw text '%s%s' % raw text[ 0 size] large str return raw text or '',For what purpose did a string translate to a safe string ?,for display in a browser,Protection from special characters and file size truncation.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
618,def valid locale fallback desired locale None candidates windows [str u' English' str u'C' ]candidates posix [str u'en US UTF- 8 ' str u'C' ]candidates candidates windows if sys platform u'win 32 ' else candidates posix if desired locale candidates list candidates candidates insert 0 desired locale found valid Falsefor locale n in candidates found valid is valid locale locale n if found valid breakif not found valid msg u' Couldnotfindavalidfallbacklocale tried {0 }'utils LOGGER warn msg format candidates elif desired locale and desired locale locale n msg u' Desiredfallbacklocale{ 0 }couldnotbeset using {1 }'utils LOGGER warn msg format desired locale locale n return locale n,What does the code provide ?,a default fallback_locale,Locale settings management,2,2,2,2,2,2,2,2,,,,,False
619,def bind unused port [sock] netutil bind sockets None 'localhost' family socket AF INET port sock getsockname [1 ]return sock port,Where does the code bind a server socket to an available port ?,on localhost,The code binds a server socket to an available port on localhost.,3,3,3,3,3,3,3,3,,,,,False
620,def detail route methods None **kwargs methods [u'get'] if methods is None else methods def decorator func func bind to methods methodsfunc detail Truefunc kwargs kwargsreturn funcreturn decorator,For what purpose should a viewset be routed ?,for detail requests,For detail requests,3,3,3,3,3,3,3,3,,,,,False
621,def enable boto logging logger logging get Logger 'boto 3 ' logger set Level logging INFO logger add Handler Eliot Log Handler,How does the code make boto log activity ?,using eliot,"
Sets log levels for boto activity using Eliot logging.",2,2,2,2,2,2,2,2,,,,,False
622,def task configure flocker agent control node dataset backend dataset backend configuration logging config None dataset backend configuration dataset backend configuration copy dataset backend configuration update {u'backend' dataset backend name} content {'version' 1 'control-service' {'hostname' control node 'port' 4524 } 'dataset' dataset backend configuration}if logging config is not None content['logging'] logging configput config file put path '/etc/flocker/agent yml' content yaml safe dump content log content filter remove dataset fields return sequence [put config file],How do the flocker agents configure ?,by writing out the configuration file,Flocker agents configure through configuration file creation.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
623,def current line number import inspectreturn inspect currentframe f back f lineno,Where does the current line number return ?,in our program,Current line number returned from inspect.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
624,def test latex units t table Table [table Column name 'date' data ['a' 'b'] table Column name 'NU Vexp time' data [1 2] ] latexdict copy deepcopy ascii latexdicts['AA'] latexdict['units'] {'NU Vexp time' 's'}out String IO expected '\\begin{table}{cc}\n\\tablehead{\\colhead{date}&\\colhead{NU Vexp time}\\\\\\colhead{}&\\colhead{s}}\n\\startdata\na& 1 \\\\\nb& 2 \n\\enddata\n\\end{table}\n' replace '\n' os linesep ascii write t out format 'aastex' latexdict latexdict assert out getvalue expected t['NU Vexp time'] unit units st['date'] unit units yrout String IO ascii write t out format 'aastex' latexdict ascii latexdicts['AA'] assert out getvalue expected replace 'colhead{s}' 'colhead{$\\mathrm{s}$}' replace 'colhead{}' 'colhead{$\\mathrm{yr}$}',Does the supplied * * latexdict * * specify units ?,No,"Yes, it specifies units",1,1,1,1,1,1,1,1,,,,,False
625,def item candidates item artist title for plugin in find plugins for item candidate in plugin item candidates item artist title yield item candidate,What does the code get ?,musicbrainz candidates for an item from the plugins,Plugins,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
626,def create name endpoint 'incidents' api url None page id None api key None api version None **kwargs ret default ret name endpoint sg endpoint[ -1 ]if opts ['test'] ret['comment'] ' Thefollowing{endpoint}wouldbecreated ' format endpoint endpoint sg ret['result'] Noneret['changes'][endpoint] {}for karg warg in six iteritems kwargs if warg is None or karg startswith ' ' continueret['changes'][endpoint][karg] wargreturn retsp create salt ['statuspage create'] endpoint endpoint api url api url page id page id api key api key api version api version **kwargs if not sp create get 'result' ret['comment'] ' Unabletocreate{endpoint} {msg}' format endpoint endpoint sg msg sp create get 'comment' else ret['comment'] '{endpoint}created ' format endpoint endpoint sg ret['result'] Trueret['changes'] sp create get 'out',Where does the code insert a new entry ?,under a specific endpoint,Under an endpoint,3,3,3,3,3,3,3,3,,,,,False
627,def remove mod persist False comment True pre mods lsmod res salt ['cmd run all'] 'rmmod{ 0 }' format mod python shell False if res['retcode'] 0 post mods lsmod mods rm mods pre mods post mods persist mods set if persist persist mods remove persistent module mod comment return sorted list mods persist mods else return ' Errorremovingmodule{ 0 } {1 }' format mod res['stderr'],For what purpose does the code remove the specified kernel module mod name of module ?,to remove persist also remove module from /etc / modules comment,To remove a persistent module.,2,1,2,2,2,1,2,2,,,,,False
628,def urlunparse components scheme netloc url params query fragment coerce result coerce args *components if params url '%s %s' % url params return coerce result urlunsplit scheme netloc url query fragment,When did the code put a parsed url back together ?,again,Back together,3,3,3,3,3,3,3,3,,,,,False
629,def add Bottom Loop delta Z loops bottom Loop loops[ 0 ]bottom Addition []bottom Z euclidean get Bottom Path bottom Loop + delta Z for point in bottom Loop bottom Addition append Vector 3 Index len bottom Addition point x point y bottom Z loops insert 0 bottom Addition number Of Vertexes 0for loop in loops for point in loop point index number Of Vertexesnumber Of Vertexes + 1,Does the code add bottom loop to loops ?,Yes,"Yes, adds bottom loop to loops",3,3,3,3,3,3,3,3,,,,,False
630,"def get pkg data fileobj data name package None encoding None cache True datafn find pkg data path data name package package if os path isdir datafn raise IO Error u"" Triedtoaccessadatafilethat'sactuallyapackagedatadirectory"" elif os path isfile datafn return get readable fileobj datafn encoding encoding else return get readable fileobj conf dataurl + datafn encoding encoding cache cache",Does the code retrieve a data file from the standard locations for the package ?,Yes,Yes.,3,3,3,3,3,3,3,3,,,,,False
631,def get dhcp opts context network ref fixedips gateway network ref['gateway']if network ref['multi host'] and not network ref['share address'] or CONF share dhcp address gateway network ref['dhcp server']hosts []if CONF use single default gateway for fixedip in fixedips if fixedip allocated vif id fixedip virtual interface idif fixedip default route hosts append host dhcp opts vif id gateway else hosts append host dhcp opts vif id else hosts append host dhcp opts None gateway return '\n' join hosts,Does the code get ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
632,def advance some clock clock advance 1,By how much does the code move the clock forward ?,by a little time,30 seconds,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
633,def sub matlist 1 matlist 2 K return add matlist 1 negate matlist 2 K K,When do the second matrix negate ?,first,The second matrix is negated first.,1,1,1,3,3,3,3,3,1.0,1.0,1.0,3.0,True
634,def get device devnum 0 if not custack custack push get gpu devnum return custack top,How does the code use a device ?,by device number,Gets current device.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
635,def term translation update many context data dict model context['model']if not data dict get 'data' and isinstance data dict get 'data' list raise Validation Error {'error' 'term translation update manyneedstohavealistofdictsinfielddata'} context['defer commit'] Trueaction get action 'term translation update' for num row in enumerate data dict['data'] action context row model Session commit return {'success' '%srowsupdated' % num + 1 },When do many term translations update ?,at once,Many term translations update.,1,1,1,1,1,1,1,1,,,,,False
636,def make digest acl username password read False write False create False delete False admin False all False cred make digest acl credential username password return make acl 'digest' cred read read write write create create delete delete admin admin all all,For what purpose does the code create a digest acl ?,with the given permissions,Creates a digest ACL with read and write permissions for a credential.,2,2,2,2,2,2,2,2,,,,,False
637,def generate anchors base size 16 ratios [0 5 1 2] scales 2 ** np arange 3 6 base anchor np array [1 1 base size base size] - 1 ratio anchors ratio enum base anchor ratios anchors np vstack [ scale enum ratio anchors[i ] scales for i in range ratio anchors shape[ 0 ] ] return anchors,What is enumerating wrt a reference window ?,aspect ratios x scales,Enumerating wrt a reference window refers to generating anchor windows based on aspect ratios and scales that are relative to a specific reference window.,3,3,3,3,3,3,3,3,,,,,False
638,def extract descriptions input filename texts text analyzer if texts locale document extract description texts text analyzer add entities input filename locale document sys stdout write ' ' sys stdout flush elif texts [] print '%shadnodiscernibletext ' % input filename,What does the code get ?,the text that was detected in the image,The code extracts descriptions from text in an image using a text analyzer.,2,2,2,2,2,2,2,2,,,,,False
639,def cycle by name name return symbol by name name CYCLE ALIASES,How does the code get cycle class ?,by name,Aliases,1,1,1,1,1,1,1,1,,,,,False
640,@register filter 'timezone' def do timezone value arg if not isinstance value datetime return ''try if timezone is naive value default timezone timezone get default timezone value timezone make aware value default timezone except Exception return ''if isinstance arg tzinfo tz argelif isinstance arg six string types and pytz is not None try tz pytz timezone arg except pytz Unknown Time Zone Error return ''else return ''result timezone localtime value tz result datetimeobject result year result month result day result hour result minute result second result microsecond result tzinfo result convert to local time Falsereturn result,When does a datetime convert to local time ?,in a given time zone,Aware,1,1,1,1,1,1,1,1,,,,,False
641,def get Transferred Surrounding Loops insides loop transferred Surroundings []for inside Index in xrange len insides - 1 -1 -1 inside Surrounding insides[inside Index]if is Path Inside Loop loop inside Surrounding boundary transferred Surroundings append inside Surrounding del insides[inside Index]return transferred Surroundings,In which direction did the code get transferred paths ?,from inside surrounding loops,Inside Surrounding Loops,1,1,1,1,1,1,1,1,,,,,False
642,def Continuous RV symbol density set Interval - oo oo pdf Lambda symbol density dist Continuous Distribution Handmade pdf set return Single Continuous P Space symbol dist value,Where is the pdf valid ?,on which,Continuous RV symbol density set Interval - ∞.,1,1,1,1,1,1,1,1,,,,,False
643,def with requires *requirements ws pkg resources Working Set try ws require *requirements skip Falseexcept pkg resources Version Conflict skip Truemsg 'requires {}' format ' ' join requirements return unittest skip If skip msg,When does the code run a test case ?,only when given requirements are satisfied,When requirements are satisfied.,3,3,3,3,3,3,3,3,,,,,False
644,def send update with states context instance old vm state new vm state old task state new task state service 'compute' host None verify states False if not CONF notifications notify on state change returnfire update Trueif verify states fire update Falseif old vm state new vm state fire update Trueelif CONF notifications notify on state change 'vm and task state' and old task state new task state fire update Trueif fire update try send instance update notification context instance old vm state old vm state old task state old task state new vm state new vm state new task state new task state service service host host except exception Instance Not Found LOG debug ' Failedtosendinstanceupdatenotification Theinstancecouldnotbefoundandwasmostlikelydeleted ' instance instance except Exception LOG exception LE ' Failedtosendstateupdatenotification' instance instance,In which direction does the code send ?,compute,Right,1,1,1,1,1,1,1,1,,,,,False
645,@simple decoratordef online only test func def test *args **kwargs if not is online raise nose Skip Test u' Hostisnotonline' return test func *args **kwargs return test,For what purpose does the code decorate a test ?,to check online state,Checks online state of a test.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
646,def sanitize path path trailing slash '/' if path endswith '/' else '' path posixpath normpath path new path '/'for part in path split '/' if not part or part in ' ' ' ' continuenew path posixpath join new path part trailing slash '' if new path endswith '/' else trailing slash return new path + trailing slash,For what purpose does the code make path absolute with leading slash ?,to prevent access to other data,Makes path absolute and prevents access to other data by removing trailing backslashes and ignoring backslashes in paths on Windows platforms.,2,2,2,2,2,2,2,2,,,,,False
647,def image send notification bytes written expected size image meta request notifier try context request contextpayload {'bytes sent' bytes written 'image id' image meta['id'] 'owner id' image meta['owner'] 'receiver tenant id' context tenant 'receiver user id' context user 'destination ip' request remote addr}if bytes written expected size notify notifier errorelse notify notifier infonotify 'image send' payload except Exception as err msg LE ' Anerroroccurredduringimage sendnotification % err s' % {'err' err} LOG error msg,Does the code send an image ?,Yes,"Yes, it sends an image",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
648,def defer To Thread f *args **kwargs from twisted internet import reactorreturn defer To Thread Pool reactor reactor get Thread Pool f *args **kwargs,Where does the code run a function ?,in a thread,"Yes, the code runs a function in a thread.",2,2,2,2,2,2,2,2,,,,,False
649,def find executable linenos filename try prog open filename 'r U' read except IO Error as err print >>sys stderr ' Notprintingcoveragedatafor%r %s' % filename err return {}code compile prog filename 'exec' strs find strings filename return find lines code strs,Are keys are line numbers in the line number table where ?,Yes,Keys are line numbers in the line number table where?,1,1,1,1,1,1,1,1,,,,,False
650,def info installed *names return info *names,Where did the information of the named package(s instal ?,on the system,binstar,1,1,1,1,1,1,1,1,,,,,False
651,def default config config Config config Terminal Interactive Shell colors ' No Color'config Terminal Terminal Interactive Shell term title False config Terminal Interactive Shell autocall 0f tempfile Named Temporary File suffix u'test hist sqlite' delete False config History Manager hist file f namef close config History Manager db cache size 10000 return config,For what purpose do a config object with good defaults return ?,for testing,For testing purposes.,3,3,3,3,3,3,3,3,,,,,False
652,def strip slashes name if name startswith '/' name name[ 1 ]if name endswith '/' name name[ -1 ]return name,What does the code remove ?,slashes,"slashes from name"".",2,2,2,2,2,2,2,2,,,,,False
653,def store Call Results obj verbose False results []oldcall obj class call def newcall *args **kwargs result oldcall *args **kwargs results append result if verbose print result return resultobj class call newcallreturn results,For what purpose do an object decorate ?,to store all evaluations of the function in the returned list,To store function evaluations.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
654,def compute distance matrix from metadata column data data row array column data data col reshape data row 1 len data row dist mtx abs data row - data col T return dist mtx,Where does distance matrix calculate ?,on a single column of a mapping file inputs : column_data,Distance matrix calculates on a single column of a mapping file inputs : column_data,3,3,3,3,3,3,3,3,,,,,False
655,def open text files urlpath compression None mode 'rt' encoding 'utf 8 ' errors 'strict' **kwargs return open files urlpath compression mode replace 'b' 't' encoding **kwargs,What did the code give ?,path return dask,Encodes a string with UTF-8 and opens the file in read mode.,1,1,1,1,1,1,1,1,,,,,False
656,def install hook for hook in sys meta path if isinstance hook Xonsh Import Hook breakelse sys meta path append Xonsh Import Hook,How do xonsh import hook install ?,in sys,Installing xonsh import hooks involves appending an instance of the XonshImportHook class to sys.meta_path.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
657,def Remove Duplicate Dependencies targets for target name target dict in targets iteritems for dependency key in dependency sections dependencies target dict get dependency key [] if dependencies target dict[dependency key] Unify dependencies,When does every dependency appear every dependency ?,only once,Dependency links relative to current directory.,1,1,1,1,1,1,1,1,,,,,False
658,def link path dest replace False if samefile path dest returnpath syspath path dest syspath dest if os path exists dest and not replace raise Filesystem Error u'fileexists' 'rename' path dest try os symlink path dest except Not Implemented Error raise Filesystem Error u'O Sdoesnotsupportsymboliclinks link' path dest traceback format exc except OS Error as exc if hasattr 'sys' 'getwindowsversion' if sys getwindowsversion [0 ] < 6 exc u'O Sdoesnotsupportsymboliclinks 'raise Filesystem Error exc 'link' path dest traceback format exc,Does the code create a symbolic link from path to dest ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
659,def raw key None if key ret pillar get key {} else ret pillar return ret,In which direction is the minion loaded the raw pillar data currently ?,into,Into current.,2,2,2,2,2,2,2,2,,,,,False
660,def url as string url if isinstance url Request return url get full url elif isinstance url str return urlelse raise Type Error ' Expectedtype%ror%r' % str Request,Does the url string return from a url value that is either a string or urllib2 ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
661,"def fixup parse tree cls node for node in cls node children if node type syms suite returnfor i node in enumerate cls node children if node type token COLON breakelse raise Value Error "" Noclasssuiteandno' ' "" suite Node syms suite [] while cls node children[ i + 1 ] move node cls node children[ i + 1 ]suite append child move node clone move node remove cls node append child suite node suite",Where do one - line classes nt get a suite ?,in the parse tree,One-line classes.,1,1,1,1,1,1,1,1,,,,,False
662,def get Geometry Output By Arguments arguments element Node evaluate set Attributes By Arguments ['radius' 'end Z' 'start'] arguments element Node return get Geometry Output None element Node,Does the code get vector3 vertexes from attribute dictionary by arguments ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
663,def framework find fn executable path None env None try return dyld find fn executable path executable path env env except Value Error as e passfmwk index fn rfind ' framework' if fmwk index -1 fmwk index len fn fn + ' framework'fn os path join fn os path basename fn[ fmwk index] try return dyld find fn executable path executable path env env except Value Error raise e,How do a framework use dyld semantics ?,in a very loose manner,Uses dyld semantics.,1,1,1,1,1,1,1,1,,,,,False
664,def unregister account page class page cls warn u'unregister account page classisdeprecatedin Review Board 3 0andwillberemoved use Account Page registry unregisterinstead ' Deprecation Warning Account Page registry unregister page cls,When did account page class register ?,previously,Past.,2,1,2,2,2,1,2,2,,,,,False
665,def get lcm config cmd ' Get- Dsc Local Configuration Manager Select- Object- Property Configuration Mode Frequency Mins LCM State Reboot Node If Needed Configuration Mode Action After Reboot Refresh Mode Certificate ID Configuration ID Refresh Frequency Mins Allow Module Overwrite Debug Mode Status Retention Time In Days'return pshell cmd,When do local configuration manager setting ?,current,  Return Current Settings,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
666,def should move move opt None return bool fallback move opt config['import']['move'] get bool or config['import']['copy'] get bool,Who re inside the library ?,they,"Hence, update metadata",1,1,1,1,1,1,1,1,,,,,False
667,def map reduce inputs mapper reducer collector defaultdict list for input in inputs for key value in mapper input collector[key] append value return [output for key values in collector iteritems for output in reducer key values ],How do on the inputs mapreduce ?,using mapper and reducer,"The code maps and reduces inputs using a mapper, reducer, and collector.",3,3,3,3,3,3,3,3,,,,,False
668,def add arguments parser adder getattr parser 'add argument' None or getattr parser 'add option' adder '-l' '--log-level' default logging INFO type log level help ' Setloglevel DEBUG INFO WARNING ERROR ',For what purpose does the code add arguments to an argumentparser or optionparser ?,for purposes of grabbing a logging level,Logging level setting,3,3,3,3,3,3,3,3,,,,,False
669,def bytes Chr i if PY 3 return bytes [i] else return chr i,When does on ascii work ?,always,Always,3,3,3,3,3,3,3,3,,,,,False
670,def add value arg try return int value + int arg except Value Error Type Error try return value + arg except return value,Does the code add the arg ?,Yes,"Yes, it adds the argument",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
671,def setenv key value if not PY 3 and type value is ustr value value encode u'utf- 8 ' u'replace' os environ[key] valueos putenv key value,Why do win32 require putenv ( ) ?,why,Encodes a header value for use in Windows environment variables.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
672,def allow join statement if not statement or not statement tokens return Falselast tok statement token prev len statement tokens [1 ]return last tok value lower endswith 'join' and last tok value lower not in 'crossjoin' 'naturaljoin',When do we avoid bad suggestions ?,when entering e,Avoid bad suggestions.,1,1,1,1,1,1,1,1,,,,,False
673,def url fix s charset 'utf- 8 ' if isinstance s unicode s s encode charset 'replace' scheme netloc path qs anchor safe urlsplit s path quote path '/%' qs quote plus qs ' &% ' return urlparse urlunsplit scheme netloc path qs anchor,When do you get an url by a user that just is nt a real url because it contains unsafe characters like and so on ?,sometimes,Unsafe characters,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
674,def has targets available required grouped group list of dict available for value field in required if field not in grouped or value not in grouped[field] return Falsereturn True,When does mount tager requested exist ?,already,The code returns the field with the specified ID by using it as a validator within a WTForms form.,1,1,1,1,1,1,1,1,,,,,False
